Timestamp,Category,Severity,Message,MetricValue
2026-06-29T21:57:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,20.64
2026-06-26T03:30:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,27.02
2026-06-29T05:44:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,6.9
2026-06-26T20:40:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,37.27
2026-06-26T02:34:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,13.06
2026-06-24T18:20:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,8.23
2026-06-30T02:50:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,18.0
2026-06-25T07:06:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,28.76
2026-06-24T10:31:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,11.74
2026-06-24T11:56:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,29.38
2026-06-24T03:26:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,13.6
2026-06-30T04:52:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,33.45
2026-06-27T15:31:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.12
2026-06-26T23:01:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,32.76
2026-06-26T17:55:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,23.31
2026-06-24T02:08:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.38
2026-06-24T11:50:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,38.43
2026-06-25T11:40:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,36.05
2026-06-27T22:50:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,23.53
2026-06-26T08:11:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,43.86
2026-06-29T09:27:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,43.77
2026-06-24T03:30:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.93
2026-06-28T01:46:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,17.8
2026-06-28T20:29:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,47.13
2026-06-26T04:32:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,30.02
2026-06-30T05:07:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.44
2026-06-26T23:30:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,19.07
2026-06-30T02:32:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,13.13
2026-06-25T01:02:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,5.43
2026-06-23T23:34:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.31
2026-06-27T01:03:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,40.91
2026-06-27T09:19:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,12.2
2026-06-30T07:48:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.24
2026-06-24T02:50:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,34.27
2026-06-28T19:06:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,6.79
2026-06-26T09:25:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,34.9
2026-06-29T17:24:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,20.14
2026-06-29T20:18:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,6.66
2026-06-29T19:11:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,40.73
2026-06-24T05:52:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,21.08
2026-06-26T16:35:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,6.46
2026-06-30T10:26:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,46.13
2026-06-26T01:14:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,15.9
2026-06-25T19:45:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,20.15
2026-06-26T12:34:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.86
2026-06-25T23:11:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,40.54
2026-06-28T15:35:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,36.73
2026-06-28T11:14:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.36
2026-06-30T21:49:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,18.68
2026-06-27T05:01:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,32.73
2026-06-27T06:43:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,16.76
2026-06-25T14:54:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,24.67
2026-06-28T18:46:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,41.0
2026-06-26T02:18:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,27.57
2026-06-28T18:06:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,12.4
2026-06-24T12:57:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,25.27
2026-06-28T18:49:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,33.52
2026-06-27T10:24:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,37.08
2026-06-27T17:34:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,45.89
2026-06-27T14:49:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,24.22
2026-06-26T12:39:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,41.05
2026-06-30T13:32:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,23.9
2026-06-25T17:23:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,5.16
2026-06-24T11:00:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,43.04
2026-06-24T01:34:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,5.58
2026-06-29T04:16:56.930330,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,41.16
2026-06-26T20:45:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,48.86
2026-06-29T13:12:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,19.19
2026-06-29T11:10:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,38.04
2026-06-28T17:39:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,37.22
2026-06-28T06:57:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,15.79
2026-06-24T10:53:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.83
2026-06-26T20:21:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.35
2026-06-30T10:28:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,8.4
2026-06-30T22:15:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,31.49
2026-06-27T12:18:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,44.06
2026-06-24T17:35:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,47.83
2026-06-24T09:49:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,22.62
2026-06-30T10:45:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,29.03
2026-06-26T22:17:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,23.29
2026-06-26T11:59:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,9.13
2026-06-29T20:37:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,28.25
2026-06-27T15:56:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,30.49
2026-06-24T18:29:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,43.02
2026-06-29T22:16:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,36.24
2026-06-26T22:42:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,11.32
2026-06-27T02:58:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,11.54
2026-06-25T04:30:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,10.76
2026-06-28T12:26:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,14.63
2026-06-30T06:24:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,16.03
2026-06-29T22:32:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,20.7
2026-06-30T16:15:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,29.42
2026-06-26T11:28:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,13.22
2026-06-25T16:27:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,45.54
2026-06-30T22:32:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,21.79
2026-06-24T20:17:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,8.65
2026-06-25T04:46:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,26.66
2026-06-30T21:35:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,28.55
2026-06-28T16:13:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,38.54
2026-06-27T15:03:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,19.13
2026-06-25T05:43:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,36.04
2026-06-26T09:48:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,8.48
2026-06-27T18:09:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,46.29
2026-06-25T12:26:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,38.06
2026-06-25T01:58:56.930330,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,41.25
2026-06-27T20:20:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.26
2026-06-25T02:50:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.36
2026-06-26T07:58:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,31.61
2026-06-27T11:53:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.66
2026-06-27T22:51:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,15.37
2026-06-27T14:30:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,32.7
2026-06-28T19:05:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.28
2026-06-25T18:08:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,11.58
2026-06-29T10:28:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,47.2
2026-06-29T20:55:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,19.97
2026-06-25T22:38:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,27.56
2026-06-28T13:01:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.82
2026-06-30T09:37:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,48.9
2026-06-24T20:01:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,48.03
2026-06-26T14:28:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,24.22
2026-06-27T09:52:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,36.82
2026-06-27T06:50:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,19.79
2026-06-25T19:08:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,28.13
2026-06-25T22:42:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,28.83
2026-06-27T23:33:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,43.81
2026-06-30T15:34:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,27.06
2026-06-26T16:08:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,40.54
2026-06-28T13:46:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,42.69
2026-06-29T03:25:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,13.93
2026-06-27T22:42:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,12.45
2026-06-28T14:08:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,35.86
2026-06-24T08:36:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,43.57
2026-06-28T01:23:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,33.2
2026-06-26T13:14:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,26.48
2026-06-27T20:48:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,11.6
2026-06-29T02:10:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,16.72
2026-06-27T16:21:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,18.34
2026-06-28T03:52:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,14.43
2026-06-30T20:51:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,11.13
2026-06-29T23:06:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,32.17
2026-06-29T18:33:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,28.54
2026-06-29T17:46:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,42.06
2026-06-27T22:08:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,11.64
2026-06-25T02:14:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,6.84
2026-06-25T02:55:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,8.66
2026-06-28T22:48:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,23.1
2026-06-26T11:51:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,8.81
2026-06-27T05:05:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.05
2026-06-26T11:21:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,44.63
2026-06-28T16:50:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.04
2026-06-29T05:36:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,6.07
2026-06-26T10:42:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.09
2026-06-29T07:17:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,20.08
2026-06-24T00:23:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,6.17
2026-06-29T00:04:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,33.19
2026-06-30T08:21:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.58
2026-06-25T09:36:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,40.35
2026-06-30T18:40:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,47.14
2026-06-24T03:38:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,38.05
2026-06-29T04:57:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,31.83
2026-06-27T21:24:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,26.08
2026-06-26T06:17:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,5.36
2026-06-24T02:40:56.930330,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,13.19
2026-06-27T00:45:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,10.36
2026-06-25T08:18:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,20.83
2026-06-27T11:55:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,32.65
2026-06-27T06:11:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.99
2026-06-26T01:56:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,15.08
2026-06-29T01:35:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,43.62
2026-06-24T05:19:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,22.05
2026-06-29T16:05:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,5.14
2026-06-30T21:16:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.91
2026-06-26T05:19:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,38.29
2026-06-25T12:06:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.23
2026-06-25T01:10:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,46.97
2026-06-25T13:07:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,11.81
2026-06-30T22:55:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,10.49
2026-06-24T11:30:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.88
2026-06-27T10:46:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,17.03
2026-06-29T09:43:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,28.58
2026-06-25T11:29:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,27.52
2026-06-25T04:23:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,19.94
2026-06-25T11:45:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,13.65
2026-06-24T06:01:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,33.15
2026-06-24T18:34:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,20.63
2026-06-28T03:04:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,27.17
2026-06-28T22:21:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,35.63
2026-06-28T21:23:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,49.23
2026-06-24T03:54:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,47.25
2026-06-30T04:48:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,18.21
2026-06-24T05:13:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,18.38
2026-06-25T04:58:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,41.86
2026-06-29T06:51:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,47.5
2026-06-27T09:34:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,14.79
2026-06-30T18:50:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,17.64
2026-06-25T15:31:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,5.54
2026-06-30T14:02:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,35.59
2026-06-27T23:49:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,7.36
2026-06-28T07:29:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,19.01
2026-06-27T21:36:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,46.57
2026-06-24T13:28:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,9.38
2026-06-30T22:14:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,11.15
2026-06-28T17:54:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,27.07
2026-06-25T16:57:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,43.74
