Timestamp,Category,Severity,Message,MetricValue,Anomaly_Score,Is_Anomaly
2026-08-01T11:11:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,46.48,1,No
2026-07-28T05:52:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,49.72,-1,Yes
2026-08-02T15:34:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,43.44,1,No
2026-08-02T16:47:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,19.85,1,No
2026-07-28T09:18:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,41.58,1,No
2026-07-29T11:41:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,24.56,1,No
2026-07-29T10:50:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,31.2,1,No
2026-08-01T21:21:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,33.91,1,No
2026-08-02T07:58:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.89,1,No
2026-08-01T00:42:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,26.27,1,No
2026-07-30T00:17:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.63,1,No
2026-08-02T05:15:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,26.03,1,No
2026-07-31T03:12:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,49.97,-1,Yes
2026-07-31T01:08:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,31.94,1,No
2026-08-01T10:39:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,19.47,1,No
2026-07-30T22:33:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,8.2,1,No
2026-07-29T04:59:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,12.27,1,No
2026-08-02T20:53:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,32.89,1,No
2026-07-29T17:42:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,23.3,1,No
2026-08-02T00:56:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,20.48,1,No
2026-08-01T23:16:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,31.15,1,No
2026-08-02T06:47:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,19.5,1,No
2026-07-27T05:46:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,13.98,1,No
2026-07-27T13:06:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,22.78,1,No
2026-07-29T22:46:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,7.09,1,No
2026-08-02T02:15:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.41,1,No
2026-07-28T17:08:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,22.95,1,No
2026-07-27T05:24:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,45.26,1,No
2026-07-29T01:23:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,38.09,1,No
2026-07-29T21:18:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,38.2,1,No
2026-08-01T07:39:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.79,1,No
2026-08-01T07:28:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,41.51,1,No
2026-07-30T01:06:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,7.67,1,No
2026-07-30T05:55:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,23.86,1,No
2026-08-02T02:05:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,9.13,1,No
2026-07-29T14:50:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,27.9,1,No
2026-07-28T07:15:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,6.87,1,No
2026-08-01T04:28:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.78,1,No
2026-08-01T00:07:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,20.81,1,No
2026-08-02T11:09:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,20.08,1,No
2026-08-01T17:34:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,31.13,1,No
2026-07-31T20:38:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,21.85,1,No
2026-07-29T23:23:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.43,1,No
2026-07-28T04:37:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,7.74,1,No
2026-07-30T20:05:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,5.64,-1,Yes
2026-07-31T18:49:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,27.32,1,No
2026-08-01T17:22:47.753976,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,36.45,1,No
2026-08-02T16:35:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,34.89,1,No
2026-07-30T19:40:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,5.29,-1,Yes
2026-07-27T14:53:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,17.59,1,No
2026-07-29T07:15:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,45.45,1,No
2026-07-27T13:03:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,32.48,1,No
2026-08-02T20:47:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,48.53,1,No
2026-07-30T02:00:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,43.37,1,No
2026-08-01T07:07:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,12.35,1,No
2026-07-30T21:11:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,20.97,1,No
2026-07-29T06:41:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,36.59,1,No
2026-07-30T17:38:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.62,1,No
2026-08-01T08:54:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,49.24,-1,Yes
2026-07-27T21:09:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,39.68,1,No
2026-07-27T18:19:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,8.94,1,No
2026-07-29T16:11:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,39.73,1,No
2026-08-03T01:24:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,46.24,1,No
2026-07-27T06:58:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,5.5,-1,Yes
2026-07-28T04:27:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,22.56,1,No
2026-08-01T05:49:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,31.45,1,No
2026-07-29T05:49:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,39.45,1,No
2026-07-31T14:05:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,36.83,1,No
2026-07-31T00:22:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.62,1,No
2026-07-28T22:55:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,7.93,1,No
2026-07-30T03:06:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,49.01,-1,Yes
2026-07-31T13:26:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,48.18,1,No
2026-07-30T03:07:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,13.8,1,No
2026-08-02T04:07:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,8.95,1,No
2026-07-30T01:33:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,16.11,1,No
2026-07-29T06:08:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,43.97,1,No
2026-07-31T14:46:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,45.1,1,No
2026-07-31T20:36:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,34.69,1,No
2026-08-01T15:03:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.77,1,No
2026-07-30T03:22:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,40.73,1,No
2026-07-27T11:59:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.99,1,No
2026-08-02T07:47:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,23.04,1,No
2026-07-28T12:54:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,28.49,1,No
2026-08-02T19:14:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,46.38,1,No
2026-07-29T01:49:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,44.49,1,No
2026-08-01T07:55:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,11.33,1,No
2026-07-28T03:13:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.92,1,No
2026-07-29T13:02:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,46.3,1,No
2026-07-29T15:11:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,7.35,1,No
2026-08-02T22:16:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.98,1,No
2026-07-29T21:18:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,33.2,1,No
2026-07-28T20:47:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,30.02,1,No
2026-08-01T12:33:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,6.54,1,No
2026-08-01T00:29:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,15.01,1,No
2026-07-28T09:49:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,13.92,1,No
2026-07-28T10:37:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,18.42,1,No
2026-08-01T00:39:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,33.64,1,No
2026-07-29T10:21:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,44.86,1,No
2026-07-27T06:14:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,32.21,1,No
2026-07-31T04:40:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,25.08,1,No
2026-07-29T10:36:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,41.39,1,No
2026-08-01T07:07:47.753976,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,9.24,1,No
2026-08-02T15:48:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.39,1,No
2026-08-01T11:26:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,39.74,1,No
2026-07-27T08:41:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,26.64,1,No
2026-07-28T21:01:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.42,1,No
2026-07-29T15:29:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,48.05,1,No
2026-07-30T00:17:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,17.8,1,No
2026-07-31T01:53:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,10.62,1,No
2026-08-01T22:55:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.33,1,No
2026-08-01T15:48:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,28.49,1,No
2026-08-01T10:51:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,38.79,1,No
2026-07-28T00:13:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,42.82,1,No
2026-07-28T00:44:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,40.95,1,No
2026-07-30T18:18:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,13.95,1,No
2026-08-02T17:51:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,22.58,1,No
2026-08-01T09:30:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,36.32,1,No
2026-08-02T14:06:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,41.77,1,No
2026-07-28T02:40:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,36.25,1,No
2026-07-31T13:54:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,21.29,1,No
2026-07-29T19:59:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.03,1,No
2026-07-29T05:03:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,45.93,1,No
2026-07-29T14:49:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,21.36,1,No
2026-07-29T19:15:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,6.56,1,No
2026-07-27T08:45:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,29.73,1,No
2026-08-01T15:05:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,17.13,1,No
2026-07-27T20:00:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,30.86,1,No
2026-07-29T23:38:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,23.86,1,No
2026-07-28T14:50:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,48.31,1,No
2026-07-31T15:29:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,12.04,1,No
2026-07-31T17:24:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,9.73,1,No
2026-07-29T13:48:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,17.13,1,No
2026-08-02T03:55:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,32.49,1,No
2026-07-29T23:07:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,49.63,-1,Yes
2026-08-02T07:27:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,35.79,1,No
2026-07-28T14:39:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.73,1,No
2026-08-02T15:31:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,14.88,1,No
2026-07-30T04:03:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,16.84,1,No
2026-07-28T00:29:47.753976,FinOps_Cost,Warning,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,1324.77,-1,Yes
2026-07-29T14:59:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,44.14,1,No
2026-07-27T09:57:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,17.76,1,No
2026-07-30T10:41:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,42.29,1,No
2026-08-01T22:09:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,46.13,1,No
2026-07-28T09:50:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,17.97,1,No
2026-07-29T02:34:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,28.93,1,No
2026-08-02T21:55:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.8,1,No
2026-08-02T14:54:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,12.9,1,No
2026-07-29T07:09:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,11.35,1,No
2026-08-02T23:50:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,16.29,1,No
2026-07-31T11:09:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,17.36,1,No
2026-07-31T17:40:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,31.45,1,No
2026-08-01T19:23:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,5.83,1,No
2026-07-29T16:03:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,23.65,1,No
2026-07-28T17:31:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,5.73,-1,Yes
2026-07-29T11:09:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.17,1,No
2026-07-30T21:51:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,45.15,1,No
2026-08-02T11:06:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.23,1,No
2026-07-29T13:02:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,7.08,1,No
2026-07-31T23:25:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,31.67,1,No
2026-08-01T06:21:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,46.29,1,No
2026-07-28T11:02:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,33.67,1,No
2026-07-27T21:25:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,21.3,1,No
2026-07-29T02:04:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,35.98,1,No
2026-08-02T13:15:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,13.79,1,No
2026-07-29T13:49:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,17.82,1,No
2026-07-29T04:14:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,42.64,1,No
2026-07-30T23:34:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,42.68,1,No
2026-07-31T22:37:47.753976,FinOps_Cost,Informational,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,710.93,-1,Yes
2026-07-28T01:12:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,44.53,1,No
2026-08-02T19:59:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,41.92,1,No
2026-07-31T05:54:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,6.83,1,No
2026-08-01T15:19:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,47.11,1,No
2026-08-02T11:28:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,38.62,1,No
2026-07-29T07:00:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,6.15,1,No
2026-08-01T15:35:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,22.3,1,No
2026-07-31T16:05:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.02,1,No
2026-07-29T14:45:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,25.11,1,No
2026-07-30T14:43:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.03,1,No
2026-08-01T08:47:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,45.82,1,No
2026-07-31T23:45:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,26.75,1,No
2026-07-29T19:53:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,27.43,1,No
2026-08-03T00:09:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,17.57,1,No
2026-07-29T23:05:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,36.23,1,No
2026-07-31T14:37:47.753976,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,42.83,1,No
2026-07-28T15:08:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,19.59,1,No
2026-07-29T19:17:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,19.43,1,No
2026-07-27T23:52:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.08,1,No
2026-07-27T22:03:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,13.42,1,No
2026-07-28T06:37:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,46.53,1,No
2026-08-01T10:34:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,20.31,1,No
2026-07-29T01:46:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,46.99,1,No
2026-07-28T19:38:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,48.73,1,No
2026-07-31T06:12:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,19.63,1,No
2026-08-02T14:27:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,21.15,1,No
2026-07-29T08:12:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,11.8,1,No
2026-07-27T05:26:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,8.1,1,No
2026-08-03T00:59:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,41.47,1,No
2026-08-02T12:55:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,34.44,1,No
2026-08-01T18:37:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,49.65,-1,Yes
2026-07-28T10:54:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,24.98,1,No
2026-07-30T12:50:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,45.33,1,No
2026-07-28T01:49:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,42.36,1,No
2026-07-30T10:54:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,16.07,1,No
2026-08-01T11:42:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,44.82,1,No
2026-08-02T01:19:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,32.62,1,No
2026-07-28T12:41:47.753976,FinOps_Cost,Informational,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,1366.28,-1,Yes
2026-07-29T19:49:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,41.27,1,No
2026-08-02T09:29:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,5.98,1,No
2026-07-31T23:55:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,35.17,1,No
2026-07-29T05:09:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,42.02,1,No
2026-07-28T11:22:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,10.26,1,No
2026-07-30T14:22:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,15.29,1,No
2026-08-02T08:50:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,5.08,-1,Yes
2026-07-31T16:50:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,36.68,1,No
2026-07-27T21:44:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,39.13,1,No
2026-07-29T05:19:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,32.49,1,No
2026-07-27T06:42:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,10.68,1,No
2026-07-28T18:06:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,5.69,-1,Yes
2026-07-31T09:06:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,23.85,1,No
2026-07-28T23:53:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,30.08,1,No
2026-08-02T11:20:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,27.03,1,No
2026-07-31T07:26:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,43.08,1,No
2026-07-31T23:07:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,28.63,1,No
2026-07-30T01:26:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,49.11,-1,Yes
2026-08-02T16:52:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,12.78,1,No
2026-07-27T21:06:47.753976,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,23.38,1,No
2026-07-28T14:43:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,12.17,1,No
2026-07-30T04:08:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,43.78,1,No
2026-07-27T17:51:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,21.14,1,No
2026-08-01T13:56:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.34,1,No
2026-07-28T14:08:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,47.7,1,No
2026-08-02T04:49:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,10.33,1,No
2026-08-02T03:56:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,38.1,1,No
2026-08-01T16:13:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,29.54,1,No
2026-07-27T02:50:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.33,1,No
2026-07-31T07:11:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,5.5,-1,Yes
2026-07-31T04:07:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.84,1,No
2026-08-02T13:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,38.66,1,No
2026-08-01T12:18:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,12.08,1,No
2026-07-29T14:08:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,14.43,1,No
2026-07-30T08:00:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,23.06,1,No
2026-07-27T16:45:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.69,1,No
2026-07-30T04:37:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,7.29,1,No
2026-08-01T17:20:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,39.14,1,No
